#LIBRARY    JENDL-5
#REACTION   CR-50(N,G)CR-51,SIG
#NUCLEUS    Cr-50
#MF         3
#MT         102
#E,eV        Sig,b        Interpolation
 2.09519078e+05 0.001614 Lin-Lin
 2.09521953e+05 0.001713 Lin-Lin
 2.09524438e+05 0.001808 Lin-Lin
 2.09526922e+05 0.001914 Lin-Lin
 2.09529406e+05 0.002032 Lin-Lin
 2.09531891e+05 0.002165 Lin-Lin
 2.09534375e+05 0.002316 Lin-Lin
 2.09536375e+05 0.002454 Lin-Lin
 2.09538391e+05 0.002609 Lin-Lin
 2.09540406e+05 0.002786 Lin-Lin
 2.09541750e+05 0.002919 Lin-Lin
 2.09543094e+05 0.003066 Lin-Lin
 2.09544438e+05 0.003229 Lin-Lin
 2.09545688e+05 0.003400 Lin-Lin
 2.09546844e+05 0.003578 Lin-Lin
 2.09548000e+05 0.003778 Lin-Lin
 2.09549156e+05 0.004004 Lin-Lin
 2.09550031e+05 0.004194 Lin-Lin
 2.09550906e+05 0.004405 Lin-Lin
 2.09551766e+05 0.004639 Lin-Lin
 2.09552641e+05 0.004902 Lin-Lin
 2.09553516e+05 0.005196 Lin-Lin
 2.09554391e+05 0.005527 Lin-Lin
 2.09555156e+05 0.005860 Lin-Lin
 2.09555938e+05 0.006231 Lin-Lin
 2.09556719e+05 0.006647 Lin-Lin
 2.09557500e+05 0.007112 Lin-Lin
 2.09558281e+05 0.007635 Lin-Lin
 2.09559062e+05 0.008222 Lin-Lin
 2.09559578e+05 0.008654 Lin-Lin
 2.09560094e+05 0.009120 Lin-Lin
 2.09560609e+05 0.009624 Lin-Lin
 2.09561141e+05 0.010170 Lin-Lin
 2.09561656e+05 0.010760 Lin-Lin
 2.09562172e+05 0.011398 Lin-Lin
 2.09562688e+05 0.012088 Lin-Lin
 2.09563297e+05 0.012959 Lin-Lin
 2.09563906e+05 0.013913 Lin-Lin
 2.09564500e+05 0.014956 Lin-Lin
 2.09565109e+05 0.016095 Lin-Lin
 2.09565703e+05 0.017339 Lin-Lin
 2.09566312e+05 0.018697 Lin-Lin
 2.09566922e+05 0.020177 Lin-Lin
 2.09567516e+05 0.021789 Lin-Lin
 2.09568125e+05 0.023543 Lin-Lin
 2.09568719e+05 0.025450 Lin-Lin
 2.09569312e+05 0.027454 Lin-Lin
 2.09569859e+05 0.029483 Lin-Lin
 2.09570406e+05 0.031665 Lin-Lin
 2.09570953e+05 0.034009 Lin-Lin
 2.09571500e+05 0.036523 Lin-Lin
 2.09572062e+05 0.039218 Lin-Lin
 2.09572609e+05 0.042102 Lin-Lin
 2.09573156e+05 0.045187 Lin-Lin
 2.09573516e+05 0.047358 Lin-Lin
 2.09574250e+05 0.051992 Lin-Lin
 2.09574984e+05 0.057033 Lin-Lin
 2.09575609e+05 0.061659 Lin-Lin
 2.09576234e+05 0.066609 Lin-Lin
 2.09576844e+05 0.071898 Lin-Lin
 2.09577469e+05 0.077536 Lin-Lin
 2.09578094e+05 0.083537 Lin-Lin
 2.09578719e+05 0.089910 Lin-Lin
 2.09579344e+05 0.096666 Lin-Lin
 2.09580219e+05 0.106860 Lin-Lin
 2.09580984e+05 0.116401 Lin-Lin
 2.09581750e+05 0.126560 Lin-Lin
 2.09582516e+05 0.137342 Lin-Lin
 2.09583531e+05 0.152690 Lin-Lin
 2.09584500e+05 0.168267 Lin-Lin
 2.09585422e+05 0.183893 Lin-Lin
 2.09586328e+05 0.200350 Lin-Lin
 2.09587703e+05 0.226487 Lin-Lin
 2.09589156e+05 0.255664 Lin-Lin
 2.09590953e+05 0.293773 Lin-Lin
 2.09596141e+05 0.407426 Lin-Lin
 2.09597875e+05 0.443468 Lin-Lin
 2.09599156e+05 0.468179 Lin-Lin
 2.09600453e+05 0.490792 Lin-Lin
 2.09601578e+05 0.508558 Lin-Lin
 2.09602672e+05 0.523654 Lin-Lin
 2.09603766e+05 0.536422 Lin-Lin
 2.09605016e+05 0.547977 Lin-Lin
 2.09606391e+05 0.556477 Lin-Lin
 2.09607562e+05 0.560250 Lin-Lin
 2.09608297e+05 0.560911 Lin-Lin
 2.09609641e+05 0.558727 Lin-Lin
 2.09611000e+05 0.552058 Lin-Lin
 2.09612297e+05 0.541848 Lin-Lin
 2.09613297e+05 0.531264 Lin-Lin
 2.09614391e+05 0.517476 Lin-Lin
 2.09615484e+05 0.501453 Lin-Lin
 2.09616719e+05 0.481173 Lin-Lin
 2.09618141e+05 0.454824 Lin-Lin
 2.09620125e+05 0.414625 Lin-Lin
 2.09622719e+05 0.358181 Lin-Lin
 2.09625797e+05 0.290393 Lin-Lin
 2.09627516e+05 0.254142 Lin-Lin
 2.09628922e+05 0.225738 Lin-Lin
 2.09630344e+05 0.198973 Lin-Lin
 2.09631531e+05 0.177711 Lin-Lin
 2.09632562e+05 0.160606 Lin-Lin
 2.09633594e+05 0.144605 Lin-Lin
 2.09634359e+05 0.133339 Lin-Lin
 2.09635141e+05 0.122708 Lin-Lin
 2.09635984e+05 0.111771 Lin-Lin
 2.09636859e+05 0.101150 Lin-Lin
 2.09637750e+05 0.091327 Lin-Lin
 2.09638625e+05 0.082281 Lin-Lin
 2.09639219e+05 0.076666 Lin-Lin
 2.09639812e+05 0.071374 Lin-Lin
 2.09640438e+05 0.066088 Lin-Lin
 2.09641094e+05 0.060857 Lin-Lin
 2.09641766e+05 0.055992 Lin-Lin
 2.09642422e+05 0.051477 Lin-Lin
 2.09643094e+05 0.047294 Lin-Lin
 2.09643750e+05 0.043427 Lin-Lin
 2.09644422e+05 0.039857 Lin-Lin
 2.09645078e+05 0.036569 Lin-Lin
 2.09645625e+05 0.034084 Lin-Lin
 2.09646250e+05 0.031407 Lin-Lin
 2.09646875e+05 0.028941 Lin-Lin
 2.09647516e+05 0.026673 Lin-Lin
 2.09648141e+05 0.024589 Lin-Lin
 2.09648766e+05 0.022677 Lin-Lin
 2.09649391e+05 0.020925 Lin-Lin
 2.09650031e+05 0.019321 Lin-Lin
 2.09650656e+05 0.017854 Lin-Lin
 2.09651281e+05 0.016514 Lin-Lin
 2.09651906e+05 0.015292 Lin-Lin
 2.09652578e+05 0.014097 Lin-Lin
 2.09653281e+05 0.012980 Lin-Lin
 2.09653984e+05 0.011974 Lin-Lin
 2.09654688e+05 0.011067 Lin-Lin
 2.09655375e+05 0.010251 Lin-Lin
 2.09656078e+05 0.009517 Lin-Lin
 2.09656781e+05 0.008856 Lin-Lin
 2.09657484e+05 0.008261 Lin-Lin
 2.09658172e+05 0.007726 Lin-Lin
 2.09658875e+05 0.007243 Lin-Lin
 2.09659578e+05 0.006809 Lin-Lin
 2.09660406e+05 0.006347 Lin-Lin
 2.09661234e+05 0.005937 Lin-Lin
 2.09662062e+05 0.005574 Lin-Lin
 2.09662906e+05 0.005250 Lin-Lin
 2.09663734e+05 0.004961 Lin-Lin
 2.09664562e+05 0.004702 Lin-Lin
 2.09665391e+05 0.004469 Lin-Lin
 2.09666219e+05 0.004259 Lin-Lin
 2.09667328e+05 0.004010 Lin-Lin
 2.09668438e+05 0.003791 Lin-Lin
 2.09669438e+05 0.003614 Lin-Lin
 2.09670438e+05 0.003454 Lin-Lin
 2.09671766e+05 0.003264 Lin-Lin
 2.09673109e+05 0.003095 Lin-Lin
 2.09674438e+05 0.002944 Lin-Lin
 2.09675766e+05 0.002807 Lin-Lin
 2.09677109e+05 0.002684 Lin-Lin
 2.09679109e+05 0.002517 Lin-Lin
 2.09681312e+05 0.002356 Lin-Lin
 2.09683516e+05 0.002213 Lin-Lin
 2.09685734e+05 0.002086 Lin-Lin
 2.09687938e+05 0.001972 Lin-Lin
 2.09690141e+05 0.001869 Lin-Lin
 2.09692719e+05 0.001761 Lin-Lin
 2.09695500e+05 0.001656 Lin-Lin
 2.09698266e+05 0.001563 Lin-Lin
 2.09701047e+05 0.001479 Lin-Lin
 2.09703812e+05 0.001403 Lin-Lin
 2.09706844e+05 0.001329 Lin-Lin
 2.09710375e+05 0.001250 Lin-Lin
 2.09713906e+05 0.001181 Lin-Lin
 2.09717438e+05 0.001118 Lin-Lin
 2.09720969e+05 0.001062 Lin-Lin
 2.09724500e+05 0.001011 Lin-Lin
 2.09729469e+05 0.000947 Lin-Lin
 2.09734438e+05 0.000891 Lin-Lin
 2.09739391e+05 0.000841 Lin-Lin
 2.09744359e+05 0.000798 Lin-Lin
 2.09749328e+05 0.000758 Lin-Lin
 2.09755781e+05 0.000713 Lin-Lin
 2.09760594e+05 0.000683 Lin-Lin
 2.09767797e+05 0.000644 Lin-Lin
 2.09774984e+05 0.000609 Lin-Lin
 2.09782188e+05 0.000579 Lin-Lin
 2.09789391e+05 0.000552 Lin-Lin
 2.09798047e+05 0.000524 Lin-Lin
 2.09806703e+05 0.000499 Lin-Lin
 2.09815359e+05 0.000478 Lin-Lin
 2.09824016e+05 0.000458 Lin-Lin
 2.09832688e+05 0.000441 Lin-Lin
 2.09845672e+05 0.000419 Lin-Lin
 2.09858656e+05 0.000400 Lin-Lin
 2.09871031e+05 0.000384 Lin-Lin
 2.09883422e+05 0.000370 Lin-Lin
 2.09901984e+05 0.000352 Lin-Lin
 2.09920562e+05 0.000337 Lin-Lin
 2.09939141e+05 0.000324 Lin-Lin
 2.09957719e+05 0.000313 Lin-Lin
 2.09978219e+05 0.000303 Lin-Lin
 2.09998719e+05 0.000294 Lin-Lin
 2.10026062e+05 0.000283 Lin-Lin
 2.10053391e+05 0.000274 Lin-Lin
 2.10083781e+05 0.000266 Lin-Lin
 2.10117219e+05 0.000257 Lin-Lin
 2.10167375e+05 0.000247 Lin-Lin
 2.10200797e+05 0.000241 Lin-Lin
 2.10252594e+05 0.000234 Lin-Lin
 2.10304391e+05 0.000227 Lin-Lin
 2.10361844e+05 0.000221 Lin-Lin
 2.10419312e+05 0.000216 Lin-Lin
 2.10515688e+05 0.000209 Lin-Lin
 2.10601797e+05 0.000204 Lin-Lin
 2.10685766e+05 0.000201 Lin-Lin
 2.10745750e+05 0.000199 Lin-Lin
 2.10812578e+05 0.000198 Lin-Lin
 2.10872906e+05 0.000199 Lin-Lin
 2.10918156e+05 0.000201 Lin-Lin
 2.10960109e+05 0.000203 Lin-Lin
 2.10986984e+05 0.000206 Lin-Lin
 2.11013875e+05 0.000209 Lin-Lin
 2.11040750e+05 0.000214 Lin-Lin
 2.11063906e+05 0.000219 Lin-Lin
 2.11081281e+05 0.000224 Lin-Lin
 2.11098656e+05 0.000230 Lin-Lin
 2.11116031e+05 0.000238 Lin-Lin
 2.11127609e+05 0.000244 Lin-Lin
 2.11140938e+05 0.000252 Lin-Lin
 2.11152219e+05 0.000261 Lin-Lin
 2.11163500e+05 0.000271 Lin-Lin
 2.11174797e+05 0.000284 Lin-Lin
 2.11182312e+05 0.000293 Lin-Lin
 2.11189844e+05 0.000305 Lin-Lin
 2.11196375e+05 0.000316 Lin-Lin
 2.11204672e+05 0.000332 Lin-Lin
 2.11210219e+05 0.000345 Lin-Lin
 2.11215750e+05 0.000359 Lin-Lin
 2.11221297e+05 0.000375 Lin-Lin
 2.11226828e+05 0.000393 Lin-Lin
 2.11232359e+05 0.000414 Lin-Lin
 2.11236516e+05 0.000432 Lin-Lin
 2.11240812e+05 0.000453 Lin-Lin
 2.11245188e+05 0.000477 Lin-Lin
 2.11249547e+05 0.000505 Lin-Lin
 2.11253922e+05 0.000536 Lin-Lin
 2.11256828e+05 0.000560 Lin-Lin
 2.11259734e+05 0.000586 Lin-Lin
 2.11263234e+05 0.000621 Lin-Lin
 2.11266312e+05 0.000656 Lin-Lin
 2.11269375e+05 0.000695 Lin-Lin
 2.11272438e+05 0.000739 Lin-Lin
 2.11274484e+05 0.000773 Lin-Lin
 2.11276531e+05 0.000809 Lin-Lin
 2.11279031e+05 0.000859 Lin-Lin
 2.11281266e+05 0.000910 Lin-Lin
 2.11283500e+05 0.000967 Lin-Lin
 2.11284984e+05 0.001010 Lin-Lin
 2.11286469e+05 0.001058 Lin-Lin
 2.11287953e+05 0.001111 Lin-Lin
 2.11289438e+05 0.001171 Lin-Lin
 2.11290594e+05 0.001223 Lin-Lin
 2.11291734e+05 0.001282 Lin-Lin
 2.11292891e+05 0.001348 Lin-Lin
 2.11294047e+05 0.001424 Lin-Lin
 2.11294906e+05 0.001487 Lin-Lin
 2.11295766e+05 0.001558 Lin-Lin
 2.11296625e+05 0.001638 Lin-Lin
 2.11297500e+05 0.001727 Lin-Lin
 2.11298359e+05 0.001828 Lin-Lin
 2.11299172e+05 0.001936 Lin-Lin
 2.11299953e+05 0.002053 Lin-Lin
 2.11300734e+05 0.002185 Lin-Lin
 2.11301531e+05 0.002334 Lin-Lin
 2.11302312e+05 0.002504 Lin-Lin
 2.11302828e+05 0.002629 Lin-Lin
 2.11303359e+05 0.002765 Lin-Lin
 2.11303875e+05 0.002913 Lin-Lin
 2.11304406e+05 0.003074 Lin-Lin
 2.11304922e+05 0.003250 Lin-Lin
 2.11305453e+05 0.003442 Lin-Lin
 2.11305969e+05 0.003650 Lin-Lin
 2.11306500e+05 0.003877 Lin-Lin
 2.11307016e+05 0.004125 Lin-Lin
 2.11307688e+05 0.004473 Lin-Lin
 2.11308141e+05 0.004727 Lin-Lin
 2.11308578e+05 0.004999 Lin-Lin
 2.11309031e+05 0.005292 Lin-Lin
 2.11309469e+05 0.005607 Lin-Lin
 2.11309922e+05 0.005945 Lin-Lin
 2.11310359e+05 0.006307 Lin-Lin
 2.11310812e+05 0.006696 Lin-Lin
 2.11311250e+05 0.007113 Lin-Lin
 2.11311703e+05 0.007559 Lin-Lin
 2.11312141e+05 0.008037 Lin-Lin
 2.11312594e+05 0.008549 Lin-Lin
 2.11313031e+05 0.009096 Lin-Lin
 2.11313484e+05 0.009680 Lin-Lin
 2.11313922e+05 0.010305 Lin-Lin
 2.11314516e+05 0.011193 Lin-Lin
 2.11315062e+05 0.012092 Lin-Lin
 2.11315609e+05 0.013063 Lin-Lin
 2.11316156e+05 0.014111 Lin-Lin
 2.11316703e+05 0.015242 Lin-Lin
 2.11317250e+05 0.016460 Lin-Lin
 2.11317797e+05 0.017771 Lin-Lin
 2.11318344e+05 0.019179 Lin-Lin
 2.11318891e+05 0.020690 Lin-Lin
 2.11319453e+05 0.022310 Lin-Lin
 2.11320000e+05 0.024043 Lin-Lin
 2.11320656e+05 0.026287 Lin-Lin
 2.11321312e+05 0.028713 Lin-Lin
 2.11321969e+05 0.031330 Lin-Lin
 2.11322625e+05 0.034148 Lin-Lin
 2.11323281e+05 0.037175 Lin-Lin
 2.11323953e+05 0.040421 Lin-Lin
 2.11324609e+05 0.043893 Lin-Lin
 2.11325266e+05 0.047598 Lin-Lin
 2.11326062e+05 0.052431 Lin-Lin
 2.11326859e+05 0.057630 Lin-Lin
 2.11327672e+05 0.063204 Lin-Lin
 2.11328469e+05 0.069158 Lin-Lin
 2.11329266e+05 0.075495 Lin-Lin
 2.11330234e+05 0.083590 Lin-Lin
 2.11330922e+05 0.089770 Lin-Lin
 2.11331844e+05 0.098441 Lin-Lin
 2.11332766e+05 0.107588 Lin-Lin
 2.11334062e+05 0.121094 Lin-Lin
 2.11335297e+05 0.134830 Lin-Lin
 2.11336859e+05 0.152958 Lin-Lin
 2.11339672e+05 0.187171 Lin-Lin
 2.11342375e+05 0.219878 Lin-Lin
 2.11344250e+05 0.241544 Lin-Lin
 2.11345625e+05 0.256210 Lin-Lin
 2.11346984e+05 0.269442 Lin-Lin
 2.11348344e+05 0.281065 Lin-Lin
 2.11349656e+05 0.290461 Lin-Lin
 2.11350734e+05 0.296820 Lin-Lin
 2.11352125e+05 0.302794 Lin-Lin
 2.11353312e+05 0.305987 Lin-Lin
 2.11354625e+05 0.307281 Lin-Lin
 2.11354703e+05 0.307285 Lin-Lin
 2.11356031e+05 0.306106 Lin-Lin
 2.11357219e+05 0.303014 Lin-Lin
 2.11358609e+05 0.297153 Lin-Lin
 2.11359688e+05 0.290878 Lin-Lin
 2.11361016e+05 0.281503 Lin-Lin
 2.11362328e+05 0.270364 Lin-Lin
 2.11363641e+05 0.257703 Lin-Lin
 2.11365000e+05 0.243283 Lin-Lin
 2.11366656e+05 0.224357 Lin-Lin
 2.11369688e+05 0.187698 Lin-Lin
 2.11372422e+05 0.154496 Lin-Lin
 2.11373953e+05 0.136710 Lin-Lin
 2.11375469e+05 0.119815 Lin-Lin
 2.11376797e+05 0.106044 Lin-Lin
 2.11377672e+05 0.097376 Lin-Lin
 2.11378562e+05 0.089144 Lin-Lin
 2.11379547e+05 0.080485 Lin-Lin
 2.11380359e+05 0.073747 Lin-Lin
 2.11381172e+05 0.067407 Lin-Lin
 2.11381984e+05 0.061463 Lin-Lin
 2.11382797e+05 0.055912 Lin-Lin
 2.11383656e+05 0.050566 Lin-Lin
 2.11384250e+05 0.047001 Lin-Lin
 2.11384859e+05 0.043636 Lin-Lin
 2.11385453e+05 0.040467 Lin-Lin
 2.11386062e+05 0.037487 Lin-Lin
 2.11386656e+05 0.034690 Lin-Lin
 2.11387266e+05 0.032070 Lin-Lin
 2.11387875e+05 0.029620 Lin-Lin
 2.11388531e+05 0.027090 Lin-Lin
 2.11389094e+05 0.025148 Lin-Lin
 2.11389641e+05 0.023331 Lin-Lin
 2.11390188e+05 0.021633 Lin-Lin
 2.11390750e+05 0.020048 Lin-Lin
 2.11391297e+05 0.018570 Lin-Lin
 2.11391844e+05 0.017194 Lin-Lin
 2.11392391e+05 0.015915 Lin-Lin
 2.11392953e+05 0.014728 Lin-Lin
 2.11393500e+05 0.013627 Lin-Lin
 2.11394047e+05 0.012607 Lin-Lin
 2.11394703e+05 0.011506 Lin-Lin
 2.11395344e+05 0.010502 Lin-Lin
 2.11396000e+05 0.009589 Lin-Lin
 2.11396641e+05 0.008760 Lin-Lin
 2.11397297e+05 0.008008 Lin-Lin
 2.11397938e+05 0.007326 Lin-Lin
 2.11398594e+05 0.006709 Lin-Lin
 2.11399234e+05 0.006151 Lin-Lin
 2.11399891e+05 0.005647 Lin-Lin
 2.11400531e+05 0.005193 Lin-Lin
 2.11400969e+05 0.004915 Lin-Lin
 2.11401438e+05 0.004631 Lin-Lin
 2.11401922e+05 0.004368 Lin-Lin
 2.11402391e+05 0.004125 Lin-Lin
 2.11402859e+05 0.003899 Lin-Lin
 2.11403344e+05 0.003691 Lin-Lin
 2.11403812e+05 0.003498 Lin-Lin
 2.11404297e+05 0.003319 Lin-Lin
 2.11405000e+05 0.003076 Lin-Lin
 2.11405719e+05 0.002859 Lin-Lin
 2.11406422e+05 0.002666 Lin-Lin
 2.11407141e+05 0.002495 Lin-Lin
 2.11407859e+05 0.002341 Lin-Lin
 2.11408562e+05 0.002204 Lin-Lin
 2.11409359e+05 0.002069 Lin-Lin
 2.11410156e+05 0.001949 Lin-Lin
 2.11410938e+05 0.001842 Lin-Lin
 2.11411734e+05 0.001747 Lin-Lin
 2.11412531e+05 0.001662 Lin-Lin
 2.11413312e+05 0.001587 Lin-Lin
 2.11414109e+05 0.001518 Lin-Lin
 2.11414906e+05 0.001457 Lin-Lin
 2.11416094e+05 0.001374 Lin-Lin
 2.11417281e+05 0.001303 Lin-Lin
 2.11418469e+05 0.001240 Lin-Lin
 2.11419656e+05 0.001184 Lin-Lin
 2.11421234e+05 0.001118 Lin-Lin
 2.11422891e+05 0.001059 Lin-Lin
 2.11424531e+05 0.001006 Lin-Lin
 2.11426172e+05 0.000959 Lin-Lin
 2.11427828e+05 0.000916 Lin-Lin
 2.11430297e+05 0.000860 Lin-Lin
 2.11432766e+05 0.000810 Lin-Lin
 2.11435453e+05 0.000762 Lin-Lin
 2.11437547e+05 0.000729 Lin-Lin
 2.11440672e+05 0.000685 Lin-Lin
 2.11443797e+05 0.000646 Lin-Lin
 2.11446938e+05 0.000611 Lin-Lin
 2.11450062e+05 0.000580 Lin-Lin
 2.11452594e+05 0.000558 Lin-Lin
 2.11455578e+05 0.000534 Lin-Lin
 2.11460062e+05 0.000501 Lin-Lin
 2.11464531e+05 0.000474 Lin-Lin
 2.11469016e+05 0.000449 Lin-Lin
 2.11473484e+05 0.000428 Lin-Lin
 2.11477516e+05 0.000410 Lin-Lin
 2.11482578e+05 0.000391 Lin-Lin
 2.11487641e+05 0.000374 Lin-Lin
 2.11492719e+05 0.000359 Lin-Lin
 2.11497781e+05 0.000345 Lin-Lin
 2.11505375e+05 0.000328 Lin-Lin
 2.11512984e+05 0.000313 Lin-Lin
 2.11519328e+05 0.000302 Lin-Lin
 2.11526953e+05 0.000290 Lin-Lin
 2.11534578e+05 0.000280 Lin-Lin
 2.11546016e+05 0.000268 Lin-Lin
 2.11557453e+05 0.000257 Lin-Lin
 2.11568891e+05 0.000248 Lin-Lin
 2.11581703e+05 0.000240 Lin-Lin
 2.11597234e+05 0.000231 Lin-Lin
 2.11612781e+05 0.000224 Lin-Lin
 2.11628328e+05 0.000219 Lin-Lin
 2.11649047e+05 0.000213 Lin-Lin
 2.11673453e+05 0.000207 Lin-Lin
 2.11701547e+05 0.000202 Lin-Lin
 2.11729625e+05 0.000198 Lin-Lin
 2.11771766e+05 0.000194 Lin-Lin
 2.11817359e+05 0.000191 Lin-Lin
 2.11862969e+05 0.000189 Lin-Lin
 2.11925359e+05 0.000188 Lin-Lin
 2.11957344e+05 0.000188 Lin-Lin
 2.12029234e+05 0.000188 Lin-Lin
 2.12101125e+05 0.000190 Lin-Lin
 2.12177188e+05 0.000192 Lin-Lin
 2.12253266e+05 0.000196 Lin-Lin
 2.12345500e+05 0.000202 Lin-Lin
 2.12410984e+05 0.000207 Lin-Lin
 2.12480484e+05 0.000213 Lin-Lin
 2.12545438e+05 0.000220 Lin-Lin
 2.12605844e+05 0.000228 Lin-Lin
 2.12666250e+05 0.000238 Lin-Lin
 2.12726672e+05 0.000248 Lin-Lin
 2.12771562e+05 0.000258 Lin-Lin
 2.12815609e+05 0.000268 Lin-Lin
 2.12859656e+05 0.000280 Lin-Lin
 2.12905500e+05 0.000293 Lin-Lin
 2.12952250e+05 0.000310 Lin-Lin
 2.12998984e+05 0.000328 Lin-Lin
 2.13029625e+05 0.000342 Lin-Lin
 2.13060266e+05 0.000358 Lin-Lin
 2.13090906e+05 0.000375 Lin-Lin
 2.13121547e+05 0.000394 Lin-Lin
 2.13151203e+05 0.000415 Lin-Lin
 2.13180859e+05 0.000439 Lin-Lin
 2.13210516e+05 0.000465 Lin-Lin
 2.13240172e+05 0.000495 Lin-Lin
 2.13261641e+05 0.000520 Lin-Lin
 2.13283109e+05 0.000546 Lin-Lin
 2.13304562e+05 0.000576 Lin-Lin
 2.13326031e+05 0.000608 Lin-Lin
 2.13347500e+05 0.000645 Lin-Lin
 2.13366344e+05 0.000681 Lin-Lin
 2.13383875e+05 0.000717 Lin-Lin
 2.13401391e+05 0.000757 Lin-Lin
 2.13418922e+05 0.000802 Lin-Lin
 2.13436453e+05 0.000851 Lin-Lin
 2.13453766e+05 0.000905 Lin-Lin
 2.13470672e+05 0.000964 Lin-Lin
 2.13487594e+05 0.001030 Lin-Lin
 2.13504500e+05 0.001104 Lin-Lin
 2.13521406e+05 0.001188 Lin-Lin
 2.13532688e+05 0.001249 Lin-Lin
 2.13547328e+05 0.001338 Lin-Lin
 2.13560859e+05 0.001429 Lin-Lin
 2.13574391e+05 0.001532 Lin-Lin
 2.13587922e+05 0.001646 Lin-Lin
 2.13596938e+05 0.001730 Lin-Lin
 2.13605953e+05 0.001822 Lin-Lin
 2.13616219e+05 0.001936 Lin-Lin
 2.13627719e+05 0.002078 Lin-Lin
 2.13636344e+05 0.002195 Lin-Lin
 2.13644953e+05 0.002324 Lin-Lin
 2.13653578e+05 0.002465 Lin-Lin
 2.13660969e+05 0.002596 Lin-Lin
 2.13669984e+05 0.002772 Lin-Lin
 2.13679000e+05 0.002968 Lin-Lin
 2.13688016e+05 0.003186 Lin-Lin
 2.13694781e+05 0.003366 Lin-Lin
 2.13701547e+05 0.003563 Lin-Lin
 2.13708312e+05 0.003777 Lin-Lin
 2.13715078e+05 0.004012 Lin-Lin
 2.13721844e+05 0.004271 Lin-Lin
 2.13728609e+05 0.004555 Lin-Lin
 2.13735375e+05 0.004870 Lin-Lin
 2.13742141e+05 0.005219 Lin-Lin
 2.13748891e+05 0.005606 Lin-Lin
 2.13755656e+05 0.006039 Lin-Lin
 2.13762422e+05 0.006525 Lin-Lin
 2.13768734e+05 0.007032 Lin-Lin
 2.13774828e+05 0.007579 Lin-Lin
 2.13780906e+05 0.008192 Lin-Lin
 2.13784969e+05 0.008642 Lin-Lin
 2.13789031e+05 0.009129 Lin-Lin
 2.13793094e+05 0.009658 Lin-Lin
 2.13797141e+05 0.010233 Lin-Lin
 2.13801203e+05 0.010858 Lin-Lin
 2.13805266e+05 0.011541 Lin-Lin
 2.13809328e+05 0.012287 Lin-Lin
 2.13813375e+05 0.013104 Lin-Lin
 2.13817438e+05 0.014000 Lin-Lin
 2.13821047e+05 0.014872 Lin-Lin
 2.13824422e+05 0.015759 Lin-Lin
 2.13827812e+05 0.016722 Lin-Lin
 2.13831188e+05 0.017768 Lin-Lin
 2.13834578e+05 0.018904 Lin-Lin
 2.13837953e+05 0.020140 Lin-Lin
 2.13841344e+05 0.021485 Lin-Lin
 2.13844719e+05 0.022949 Lin-Lin
 2.13848094e+05 0.024542 Lin-Lin
 2.13851484e+05 0.026275 Lin-Lin
 2.13854859e+05 0.028158 Lin-Lin
 2.13857906e+05 0.029989 Lin-Lin
 2.13860953e+05 0.031956 Lin-Lin
 2.13865016e+05 0.034795 Lin-Lin
 2.13869062e+05 0.037889 Lin-Lin
 2.13873578e+05 0.041617 Lin-Lin
 2.13878531e+05 0.046043 Lin-Lin
 2.13883500e+05 0.050740 Lin-Lin
 2.13893891e+05 0.060905 Lin-Lin
 2.13898344e+05 0.065040 Lin-Lin
 2.13902781e+05 0.068807 Lin-Lin
 2.13905734e+05 0.071025 Lin-Lin
 2.13908703e+05 0.072944 Lin-Lin
 2.13911656e+05 0.074518 Lin-Lin
 2.13914625e+05 0.075703 Lin-Lin
 2.13917844e+05 0.076515 Lin-Lin
 2.13921188e+05 0.076803 Lin-Lin
 2.13924156e+05 0.076576 Lin-Lin
 2.13926766e+05 0.076003 Lin-Lin
 2.13929391e+05 0.075095 Lin-Lin
 2.13932016e+05 0.073870 Lin-Lin
 2.13934797e+05 0.072256 Lin-Lin
 2.13937719e+05 0.070239 Lin-Lin
 2.13942109e+05 0.066718 Lin-Lin
 2.13945047e+05 0.064117 Lin-Lin
 2.13950906e+05 0.058541 Lin-Lin
 2.13961281e+05 0.048431 Lin-Lin
 2.13965797e+05 0.044259 Lin-Lin
 2.13970297e+05 0.040339 Lin-Lin
 2.13974812e+05 0.036712 Lin-Lin
 2.13978188e+05 0.034196 Lin-Lin
 2.13981578e+05 0.031856 Lin-Lin
 2.13984953e+05 0.029688 Lin-Lin
 2.13988344e+05 0.027686 Lin-Lin
 2.13991719e+05 0.025841 Lin-Lin
 2.13995094e+05 0.024143 Lin-Lin
 2.13998484e+05 0.022583 Lin-Lin
 2.14001859e+05 0.021150 Lin-Lin
 2.14005250e+05 0.019833 Lin-Lin
 2.14008625e+05 0.018623 Lin-Lin
 2.14012016e+05 0.017510 Lin-Lin
 2.14015391e+05 0.016486 Lin-Lin
 2.14018766e+05 0.015543 Lin-Lin
 2.14022156e+05 0.014673 Lin-Lin
 2.14026672e+05 0.013616 Lin-Lin
 2.14030500e+05 0.012800 Lin-Lin
 2.14035234e+05 0.011886 Lin-Lin
 2.14039969e+05 0.011063 Lin-Lin
 2.14044703e+05 0.010320 Lin-Lin
 2.14049438e+05 0.009647 Lin-Lin
 2.14054172e+05 0.009037 Lin-Lin
 2.14058688e+05 0.008507 Lin-Lin
 2.14063188e+05 0.008022 Lin-Lin
 2.14067703e+05 0.007576 Lin-Lin
